Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.104-52.168.117.171-58522-443-6,192.168.0.104,58522,52.168.117.171,443,6,26/03/2025 12:38:50 AM,13529977,76,57,83499.0,8300.0,1440.0,0.0,1098.671052631579,564.1171837637494,1440.0,0.0,145.61403508771932,399.06277497522535,6784.860018609048,9.830024101297438,102499.82575757577,532157.2269875333,3903850.0,1.0,1.3316283E7,177550.44,737507.4883565084,4153374.0,4.0,1.0016582E7,178867.5357142857,669076.2395098583,3903850.0,1.0,0,0,0,0,1532,1176,5.617156629312821,4.212867471984616,0.0,1440.0,685.0671641791048,687.3903269762161,472505.4616204693,0,1,0,0,0,0,0,0,0.0,690.218045112782,1098.671052631579,145.6140350877193,0,0,0,0,0,0,76,83499,57,8300,-1,16385,68,0,0,0,0,0,0,0,0,0,No Label
192.168.0.104-52.168.117.171-58522-443-6,52.168.117.171,443,192.168.0.104,58522,6,26/03/2025 12:39:04 AM,124168,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.107209587011145,124168.0,0.0,124168.0,124168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8.053604793505572,8.053604793505572,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16385,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.1-192.168.0.104-0-0-0,192.168.0.1,0,192.168.0.104,0,0,26/03/2025 12:37:15 AM,119424671,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083734792118456,1.3269407888888888E7,2.5555728036044117E7,5.840581E7,153.0,1.18173443E8,3.9391147666666664E7,3.2809730538993433E7,5.8406056E7,1505826.0,1.19424671E8,2.38849342E7,3.145252949187143E7,5.8405992E7,263.0,0,0,0,0,0,0,0.0334939168473824,0.05024087527107359,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,6,0,-1,-1,0,0,1378672.5,180102.2184885572,1506024.0,1251321.0,5.83335865E7,102139.45322205323,5.840581E7,5.8261363E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,26/03/2025 12:37:21 AM,119841358,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753640358447874,3745042.4375,2277417.35288897,7205304.0,286776.0,1.19554582E8,3856599.4193548393,2224410.9576655533,7205304.0,564874.0,0,0,0,0,0,0,0,0,0,0,0,0.2670196711222181,0.008344364722569315,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1,0,-1,-1,0,0,5190742.25,8178706.899738313,2.4580596E7,918629.0,6024263.076923077,591865.5546269864,7205304.0,5027731.0,No Label
134.221.96.0-0.0.0.56-0-0-0,134.221.96.0,0,0.0.0.56,0,0,26/03/2025 12:37:18 AM,118077228,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17784970358552116,5903861.4,2626584.11956529,9854500.0,547710.0,1.11919467E8,5890498.263157894,2697860.064568868,9854500.0,547710.0,0,0,0,0,0,0,0,0,0,0,0,0.16938067008144872,0.008469033504072436,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20,0,1,0,-1,-1,0,0,5539970.5,2379578.7949173553,7684679.0,2549454.0,7643029.583333334,1557444.215686039,9854500.0,5800137.0,No Label
192.168.0.117-224.0.0.251-5353-5353-17,192.168.0.117,5353,224.0.0.251,5353,17,26/03/2025 12:37:20 AM,108307640,39,1,1307.0,33.0,34.0,33.0,33.51282051282051,0.5063696835418333,33.0,33.0,33.0,0.0,12.372165066102445,0.3693183601821626,2777118.974358974,4616150.328434053,1.6053416E7,1.0,1.08307636E8,2850200.9473684207,4655193.965988957,1.6053416E7,1.0,0,0,0,0,0,0,0,0,0,312,8,0.3600854011776085,0.009232959004554064,33.0,34.0,33.48780487804879,0.5060608273474742,0.25609756097561004,0,0,0,0,0,0,0,0,0.0,34.325,33.51282051282051,33.0,0,0,0,0,0,0,39,1307,1,33,-1,-1,39,0,4004726.7142857146,3746914.82927758,7155896.0,1.0,1.146779242857143E7,4236203.679935407,1.6053416E7,7896881.0,No Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,26/03/2025 12:37:19 AM,89232753,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568930636937762,6864057.923076923,9687094.928001907,3.0926494E7,1.0,8.9232649E7,7436054.083333334,9885883.778872611,3.0926494E7,1.0,0,0,0,0,0,0,0,0,0,0,0,0.1456864162870779,0.0112066474066983,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,-1,0,0,1555340.25,3110344.5004389654,6220857.0,104.0,1.6602256E7,9152077.245851375,3.0926494E7,9123919.0,No Label
134.221.96.0-0.0.0.93-0-0-0,134.221.96.0,0,0.0.0.93,0,0,26/03/2025 12:37:29 AM,80430333,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03729936067776817,4.02151665E7,5.64232044742255E7,8.0112397E7,317936.0,8.0112397E7,8.0112397E7,0.0,8.0112397E7,8.0112397E7,0,0,0,0,0,0,0,0,0,0,0,0.024866240451845448,0.012433120225922724,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,317936.0,0.0,317936.0,317936.0,8.0112397E7,0.0,8.0112397E7,8.0112397E7,No Label
134.221.96.0-0.0.0.69-0-0-0,134.221.96.0,0,0.0.0.69,0,0,26/03/2025 12:37:29 AM,89961133,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03334773473784507,4.49805665E7,6.316186845932299E7,8.9642752E7,318381.0,8.9642752E7,8.9642752E7,0.0,8.9642752E7,8.9642752E7,0,0,0,0,0,0,0,0,0,0,0,0.022231823158563375,0.011115911579281688,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,318381.0,0.0,318381.0,318381.0,8.9642752E7,0.0,8.9642752E7,8.9642752E7,No Label
134.221.96.0-0.0.0.98-0-0-0,134.221.96.0,0,0.0.0.98,0,0,26/03/2025 12:37:29 AM,317724,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.294771562739988,317724.0,0.0,317724.0,317724.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.147385781369994,3.147385781369994,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.158-0-0-0,134.221.96.0,0,0.0.0.158,0,0,26/03/2025 12:37:29 AM,422,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.336492890995,422.0,0.0,422.0,422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.6682464454975,2369.6682464454975,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.104-20.189.173.27-58527-443-6,192.168.0.104,58527,20.189.173.27,443,6,26/03/2025 12:39:19 AM,11297427,8,11,2594.0,6670.0,1440.0,0.0,324.25,515.7615035764385,1440.0,0.0,606.3636363636364,684.9470450665909,820.0097243381169,1.6817988733186768,627634.8333333334,2192299.7542103976,9372050.0,1.0,1.0738152E7,1534021.7142857146,3464466.211897331,9372050.0,16.0,1925265.0,192526.5,257340.93340946667,559009.0,1.0,0,0,0,0,160,244,0.7081258413973376,0.9736730319213391,0.0,1440.0,463.2,613.3625698599999,376213.6421052632,0,1,0,0,0,0,0,0,1.0,487.57894736842104,324.25,606.3636363636364,0,0,0,0,0,0,8,2594,11,6670,-1,16382,4,0,0,0,0,0,0,0,0,0,No Label
192.168.0.104-20.189.173.27-58526-443-6,192.168.0.104,58526,20.189.173.27,443,6,26/03/2025 12:39:18 AM,11562485,18,19,9260.0,6982.0,1440.0,0.0,514.4444444444443,625.3795292105071,1440.0,0.0,367.47368421052636,589.2646423411558,1404.715335846922,3.2000041513567368,321180.1388888889,1523229.3942982578,9158047.0,0.0,1.129347E7,664321.7647058824,2241876.440415248,9325572.0,6.0,2404438.0,133579.88888888888,211318.78347176555,555056.0,0.0,0,0,0,0,360,428,1.5567587763357098,1.643245375021027,0.0,1440.0,427.4210526315788,599.2375169387929,359085.6017069701,0,1,0,0,0,0,0,0,1.0,438.97297297297297,514.4444444444445,367.4736842105263,0,0,0,0,0,0,18,9260,19,6982,-1,16385,13,0,0,0,0,0,0,0,0,0,No Label
134.221.96.3-72.101.0.21-0-0-0,134.221.96.3,0,72.101.0.21,0,0,26/03/2025 12:37:18 AM,90939445,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03298898514280574,4.54697225E7,524761.6199880666,4.5840785E7,4.509866E7,4.509866E7,4.509866E7,0.0,4.509866E7,4.509866E7,0,0,0,0,0,0,0,0,0,0,0,0.021992656761870493,0.010996328380935247,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.54697225E7,524761.6199880666,4.5840785E7,4.509866E7,No Label
134.221.96.0-0.0.0.46-0-0-0,134.221.96.0,0,0.0.0.46,0,0,26/03/2025 12:37:15 AM,90234533,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03324669503193417,4.51172665E7,8587842.263102211,5.1189788E7,3.9044745E7,3.9044745E7,3.9044745E7,0.0,3.9044745E7,3.9044745E7,0,0,0,0,0,0,0,0,0,0,0,0.02216446335462278,0.01108223167731139,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.51172665E7,8587842.263102211,5.1189788E7,3.9044745E7,No Label
140.82.113.26-192.168.0.104-443-58434-6,192.168.0.104,58434,140.82.113.26,443,6,26/03/2025 12:37:24 AM,119812309,4,8,61.0,52.0,30.0,1.0,15.25,16.45954636879968,26.0,0.0,6.500000000000001,11.7351730159502,0.9431418269386662,0.10015665418817694,1.0892028090909094E7,1.7697585480292737E7,4.5011135E7,335.0,1.05273911E8,3.5091303666666664E7,1.7668821660720624E7,4.5302324E7,1.4689109E7,1.19812309E8,1.711604414285714E7,2.0255821722045265E7,4.5568759E7,279802.0,0,0,0,0,80,196,0.033385551396058984,0.06677110279211797,0.0,30.0,8.769230769230768,13.058546665905858,170.52564102564102,0,0,0,0,1,0,0,0,2.0,9.5,15.25,6.5,0,0,0,0,0,0,4,61,8,52,-1,74,4,0,444999.5,171774.10346052362,624848.0,279802.0,2.943796E7,1.797893913401995E7,4.5011135E7,1.3606544E7,No Label
192.168.0.1-239.255.255.250-51189-1900-17,192.168.0.1,51189,239.255.255.250,1900,17,26/03/2025 12:37:40 AM,109697,19,1,8784.0,418.0,498.0,418.0,462.3157894736842,29.885062473823403,418.0,418.0,418.0,0.0,83885.61218629498,182.3203916242012,5773.526315789475,21560.22527806553,94804.0,283.0,109414.0,6078.555555555556,22143.062919070355,94804.0,760.0,0,0,0,0,0,0,0,0,0,152,8,173.20437204299114,9.116019581210061,418.0,498.0,458.095238095238,31.328748398084414,981.4904761904767,0,0,0,0,0,0,0,0,0.0,481.0,462.3157894736842,418.0,0,0,0,0,0,0,19,8784,1,418,-1,-1,19,0,0,0,0,0,0,0,0,0,No Label
192.168.0.104-35.241.24.90-58537-443-6,192.168.0.104,58537,35.241.24.90,443,6,26/03/2025 12:39:41 AM,2810557,6,6,2069.0,798.0,1412.0,0.0,344.83333333333337,572.0190264900868,586.0,0.0,133.0,237.57356755329494,1020.0824961030855,4.269616307372524,255505.18181818182,806145.988810441,2685759.0,3.0,2793681.0,558736.2,1189342.3354508574,2685759.0,25.0,84533.0,16906.6,11433.739383946093,32239.0,3.0,0,0,0,0,120,144,2.134808153686262,2.134808153686262,0.0,1412.0,220.53846153846152,418.8819673417591,175462.10256410253,0,1,0,0,0,0,0,0,1.0,238.91666666666666,344.8333333333333,133.0,0,0,0,0,0,0,6,2069,6,798,-1,1046,3,0,0,0,0,0,0,0,0,0,No Label
192.168.0.104-35.241.24.90-58537-443-6,192.168.0.104,58537,35.241.24.90,443,6,26/03/2025 12:39:44 AM,1465,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1365.1877133105802,1465.0,0.0,1465.0,1465.0,0,0,0,0,0,1465.0,1465.0,0.0,1465.0,1465.0,0,0,0,0,0,40,0.0,1365.1877133105802,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1046,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.7-120.207.0.21-0-0-0,134.221.96.7,0,120.207.0.21,0,0,26/03/2025 12:37:43 AM,60235332,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332031041183603,6.0235332E7,0.0,6.0235332E7,6.0235332E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01660155205918015,0.01660155205918015,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.0235332E7,0.0,6.0235332E7,6.0235332E7,No Label
134.221.96.4-50.89.0.32-0-0-0,134.221.96.4,0,50.89.0.32,0,0,26/03/2025 12:37:43 AM,60235497,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320301316680428,6.0235497E7,0.0,6.0235497E7,6.0235497E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01660150658340214,0.01660150658340214,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.0235497E7,0.0,6.0235497E7,6.0235497E7,No Label
134.221.96.0-0.0.0.33-0-0-0,134.221.96.0,0,0.0.0.33,0,0,26/03/2025 12:37:22 AM,97051936,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09273385334631552,1.2131492E7,1.2972609431836769E7,3.7534503E7,1.0,8.999201E7,1.285600142857143E7,1.3836094037094211E7,3.7534503E7,1.0,0,0,0,0,0,0,0,0,0,0,0,0.08243009186339158,0.010303761482923947,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,1551593.0,0.0,1551593.0,1551593.0,1.90921214E7,1.1515754816726184E7,3.7534503E7,7059926.0,No Label
134.221.96.7-126.88.0.64-0-0-0,134.221.96.7,0,126.88.0.64,0,0,26/03/2025 12:37:37 AM,90024510,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04443234403608528,3.000817E7,2.574268576436637E7,4.5009305E7,283509.0,8.9741001E7,4.48705005E7,196299.20641841626,4.5009305E7,4.4731696E7,0,0,0,0,0,0,0,0,0,0,0,0.03332425802706396,0.01110808600902132,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,283509.0,0.0,283509.0,283509.0,4.48705005E7,196299.20641841626,4.5009305E7,4.4731696E7,No Label
134.221.96.0-8.193.0.195-0-0-0,134.221.96.0,0,8.193.0.195,0,0,26/03/2025 12:37:37 AM,89759182,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334227644810756,4.4879591E7,114605.03866759088,4.4960629E7,4.4798553E7,4.4960629E7,4.4960629E7,0.0,4.4960629E7,4.4960629E7,0,0,0,0,0,0,0,0,0,0,0,0.022281842987383733,0.011140921493691867,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.4879591E7,114605.03866759088,4.4960629E7,4.4798553E7,No Label
